Date,Price,Realised Profit/Loss Ratio (-ve)
2018-04-25,8923.63,0.0
2018-04-26,9253.18,0.0
2018-04-27,8956.96,0.0
2018-04-28,9328.19,0.0
2018-04-29,9391.24,0.0
2018-04-30,9229.63,0.0
2018-05-01,9083.79,0.0
2018-05-02,9200.23,0.0
2018-05-03,9739.45,0.0
2018-05-04,9699.9,0.0
2018-05-05,9800.0,0.0
2018-05-06,9594.45,0.0
2018-05-07,9361.2,0.0
2018-05-08,9221.42,0.0
2018-05-09,9300.08,0.0
2018-05-10,9065.57,0.0
2018-05-11,8390.53,0.0
2018-05-12,8486.53,0.0
2018-05-13,8685.35,0.0
2018-05-14,8670.51,0.0
2018-05-15,8496.95,0.0
2018-05-16,8309.24,0.0
2018-05-17,8035.49,0.0
2018-05-18,8232.5,0.0
2018-05-19,8235.8,0.0
2018-05-20,8510.05,0.0
2018-05-21,8393.43,0.0
2018-05-22,8018.99,0.0
2018-05-23,7534.85,0.0
2018-05-24,7565.37,0.0
2018-05-25,7408.51,0.0
2018-05-26,7330.02,0.0
2018-05-27,7336.79,0.0
2018-05-28,7116.66,0.0
2018-05-29,7447.76,0.0
2018-05-30,7375.17,0.0
2018-05-31,7482.52,0.0
2018-06-01,7519.13,0.0
2018-06-02,7640.74,0.0
2018-06-03,7697.62,0.0
2018-06-04,7494.71,0.0
2018-06-05,7612.72,0.0
2018-06-06,7655.0,0.0
2018-06-07,7678.0,0.0
2018-06-08,7624.5,0.0
2018-06-09,7591.04,-0.11483462253430475
2018-06-10,6755.56,-0.10083565919688299
2018-06-11,6883.51,-0.25840205232465097
2018-06-12,6537.48,-0.31385577416316734
2018-06-13,6291.42,-0.18670143731465177
2018-06-14,6621.84,-0.48543108078141306
2018-06-15,6412.5,-0.5642567301922247
2018-06-16,6492.42,-0.2804215800471739
2018-06-17,6447.58,-0.24679711658645706
2018-06-18,6709.49,-0.24260081068410566
2018-06-19,6738.2,-0.4097021969850938
2018-06-20,6754.04,-0.39863389841530983
2018-06-21,6719.99,0.0
2018-06-22,6049.92,-0.265486846854437
2018-06-23,6175.51,-0.2854149473989564
2018-06-24,6136.28,-0.2645208263510367
2018-06-25,6246.01,-0.3514313698463291
2018-06-26,6090.0,-0.16834607088074557
2018-06-27,6131.22,-1.0378594781329036
2018-06-28,5864.0,-0.7805767813845959
2018-06-29,6220.37,-0.6477790535093411
2018-06-30,6401.5,-0.545664955153048
2018-07-01,6348.89,-0.3099271035240898
2018-07-02,6620.61,-0.18780605131781294
2018-07-03,6501.99,-0.2655890753621864
2018-07-04,6575.65,0.0
2018-07-05,6539.19,-0.1877049307258239
2018-07-06,6600.63,-0.2682001402988998
2018-07-07,6764.14,-0.3487419898036068
2018-07-08,6705.98,-0.36169531363621865
2018-07-09,6664.27,-0.3483587761978323
2018-07-10,6303.04,-0.23570150555113167
2018-07-11,6382.27,-0.34453935570208055
2018-07-12,6138.19,-0.5999793260938969
2018-07-13,6204.55,-0.5943072630319707
2018-07-14,6250.45,-0.4990249129732667
2018-07-15,6343.78,-0.18839937598770917
2018-07-16,6700.57,0.0
2018-07-17,7326.26,-0.12460337819170667
2018-07-18,7365.41,-0.36819061738857967
2018-07-19,7468.49,-0.16704853345532442
2018-07-20,7332.49,-0.1562012009611986
2018-07-21,7409.5,0.0
2018-07-22,7404.5,0.0
2018-07-23,7710.34,0.0
2018-07-24,8430.36,-0.16392341341861746
2018-07-25,8193.97,-0.12421134077172377
2018-07-26,7931.99,-0.19072296161880398
2018-07-27,8152.83,-0.11624357128754309
2018-07-28,8187.01,0.0
2018-07-29,8227.51,-0.20960351475521005
2018-07-30,8168.75,-0.209406156793416
2018-07-31,7718.12,-0.06990910134218185
2018-08-01,7592.99,-0.06139825137741499
2018-08-02,7539.26,-0.29044100372892867
2018-08-03,7426.37,-0.4890392154455835
2018-08-04,7010.43,-0.6185134413777391
2018-08-05,7036.7,-0.4405480997635253
2018-08-06,6925.0,-0.5267025117602411
2018-08-07,6720.11,-0.49682176026154223
2018-08-08,6273.55,-0.40945262888162803
2018-08-09,6557.72,-0.5433683205418477
2018-08-10,6149.15,-0.21800987811806846
2018-08-11,6339.57,-0.4243448752947544
2018-08-12,6307.61,-0.36276905624550226
2018-08-13,6255.33,-0.06052513144532569
2018-08-14,6199.88,-0.30361383387910235
2018-08-15,6256.55,-0.5418610619521417
2018-08-16,6308.07,-0.21383542953557236
2018-08-17,6567.74,0.0
2018-08-18,6407.63,-0.34866897953501674
2018-08-19,6492.22,0.0
2018-08-20,6278.44,0.0
2018-08-21,6484.22,0.0
2018-08-22,6363.75,0.0
2018-08-23,6527.99,0.0
2018-08-24,6686.26,0.0
2018-08-25,6750.79,0.0
2018-08-26,6709.98,0.0
2018-08-27,6897.49,0.0
2018-08-28,7085.0,0.0
2018-08-29,7034.49,0.0
2018-08-30,6990.0,0.0
2018-08-31,7019.01,0.0
2018-09-01,7194.49,0.0
2018-09-02,7304.31,0.0
2018-09-03,7255.81,-0.2340959955809483
2018-09-04,7353.01,-0.4459419677510846
2018-09-05,6674.51,-0.5495971506686611
2018-09-06,6491.64,-0.5254121345234601
2018-09-07,6407.45,-0.6121911562240172
2018-09-08,6191.62,-0.6050453845554359
2018-09-09,6249.5,-0.3571746646456613
2018-09-10,6294.19,-0.04825446126725952
2018-09-11,6277.75,-0.29573870733050905
2018-09-12,6330.6,-0.4497939355754731
2018-09-13,6481.48,-0.3649191963357987
2018-09-14,6484.92,-0.34858346003317864
2018-09-15,6526.5,-0.3500259267090048
2018-09-16,6499.99,-0.26317377815414045
2018-09-17,6256.47,-0.1423814588662055
2018-09-18,6339.05,-0.3435491673876684
2018-09-19,6384.97,-0.38737223744703275
2018-09-20,6501.66,-0.5116276088820424
2018-09-21,6741.22,-0.9560980008542623
2018-09-22,6710.0,-0.8743257493669334
2018-09-23,6703.97,-0.44725518602245345
2018-09-24,6574.25,-0.3751902090549401
2018-09-25,6424.03,-0.497940217924833
2018-09-26,6464.05,-0.4028228453974289
2018-09-27,6668.95,-0.344223605846333
2018-09-28,6632.34,-0.08220528549103233
2018-09-29,6589.86,-0.4567634023309308
2018-09-30,6604.69,-0.3089213267664249
2018-10-01,6564.02,-0.5872082933026059
2018-10-02,6506.16,-0.45358938982078867
2018-10-03,6466.11,-0.4685557634577986
2018-10-04,6544.38,-0.542054012311302
2018-10-05,6591.68,-0.5346146566154546
2018-10-06,6552.42,-0.38233394905254814
2018-10-07,6559.93,-0.4744609736443173
2018-10-08,6606.06,-0.2029800641327398
2018-10-09,6591.38,-0.16790995486843885
2018-10-10,6529.63,-0.1498218072995156
2018-10-11,6156.75,-0.9557518467865157
2018-10-12,6187.89,-0.6058988135258503
2018-10-13,6196.0,-0.5012064541496044
2018-10-14,6186.06,-0.5593667941258311
2018-10-15,6445.13,-0.4737146308352874
2018-10-16,6457.41,-0.5262343925066851
2018-10-17,6442.85,-0.6097687773507218
2018-10-18,6396.04,-0.7157079140861764
2018-10-19,6383.99,-0.19439628134894613
2018-10-20,6412.5,-1.0118690992213923
2018-10-21,6416.06,-0.6825152970819364
2018-10-22,6407.09,-0.5691053692042618
2018-10-23,6399.09,-0.5510298632560728
2018-10-24,6414.01,-0.6448618974710214
2018-10-25,6402.57,-0.7597860072494154
2018-10-26,6403.99,-1.0024890775785726
2018-10-27,6409.12,-0.8373391638733187
2018-10-28,6402.41,-0.6303597413351683
2018-10-29,6262.66,-0.44514411832081613
2018-10-30,6272.52,-0.49303593756638714
2018-10-31,6304.98,-0.6009742488390144
2018-11-01,6344.5,-0.8523287323136144
2018-11-02,6351.4,-0.4754678626463689
2018-11-03,6333.09,-0.5137938984734912
2018-11-04,6413.01,-0.38420674282042505
2018-11-05,6402.21,-0.44311697960899543
2018-11-06,6438.28,-0.4175689714918651
2018-11-07,6500.97,-0.2254506180693012
2018-11-08,6405.85,-0.08346879599880837
2018-11-09,6332.45,0.0
2018-11-10,6352.56,-0.052136542435834654
2018-11-11,6317.22,-0.07272660182598487
2018-11-12,6322.78,-0.05603746945899071
2018-11-13,6269.64,-0.2664913018712328
2018-11-14,5566.74,-0.1120674644090856
2018-11-15,5555.56,-0.5080174504762293
2018-11-16,5511.84,-0.5796853827558329
2018-11-17,5550.34,-0.5802157822192666
2018-11-18,5585.47,-0.4304184358145112
2018-11-19,4885.4,-0.5890428688322582
2018-11-20,5027.51,-0.7279099565259174
2018-11-21,4551.61,-0.860399728307218
2018-11-22,4455.87,-1.0360315100599993
2018-11-23,4318.93,-0.9507241266204238
2018-11-24,3858.29,-0.7225171632268331
2018-11-25,3977.11,-0.8517625098748447
2018-11-26,3722.06,-1.0834758941132852
2018-11-27,3824.35,-1.121443683602981
2018-11-28,4224.56,-0.6289104393795255
2018-11-29,4237.21,-0.10738508705141317
2018-11-30,3982.07,-0.11563248212078156
2018-12-01,4186.53,0.0
2018-12-02,4125.77,-0.48049395851070853
2018-12-03,3870.6,0.0
2018-12-04,3925.33,0.0
2018-12-05,3744.13,-0.8700382299190029
2018-12-06,3623.88,-1.033312477854329
2018-12-07,3391.79,-0.9537687892558585
2018-12-08,3366.0,-0.9056101187707211
2018-12-09,3581.52,-0.8617267601880949
2018-12-10,3462.19,-0.9683898878846184
2018-12-11,3360.53,-1.4208001635592016
2018-12-12,3461.67,-1.4732568950331155
2018-12-13,3295.67,-1.0234590662143774
2018-12-14,3230.86,-1.1479491016698478
2018-12-15,3228.62,-1.2797974920496378
2018-12-16,3232.77,-1.1953456699638108
2018-12-17,3537.13,-1.1647405043888677
2018-12-18,3583.42,-0.8804611272895704
2018-12-19,3745.98,-0.6958713392575658
2018-12-20,4070.33,-0.7168588016374959
2018-12-21,3861.69,-0.9712202008658811
2018-12-22,3979.7,-0.9014515159627885
2018-12-23,3964.76,-1.074666311659465
2018-12-24,4071.93,-0.9799999641324013
2018-12-25,3791.22,-1.2065983486974954
2018-12-26,3834.03,-1.3246351127255525
2018-12-27,3618.53,-0.9614179505733097
2018-12-28,3901.46,-1.2000775278651525
2018-12-29,3934.43,-1.4004223128584035
2018-12-30,3845.07,-1.415032048051148
2018-12-31,3710.85,-1.5074214986069494
2019-01-01,3833.06,-1.3451660815521183
2019-01-02,3912.79,-1.1501143034015162
2019-01-03,3798.52,-1.2130817034746646
2019-01-04,3843.07,-1.0873129690537897
2019-01-05,3838.69,-0.9186381615705714
2019-01-06,4056.81,-1.29128381553266
2019-01-07,4022.63,-0.893151819787656
2019-01-08,4016.65,-1.1334585783300484
2019-01-09,4022.63,-0.819163638637028
2019-01-10,3636.69,-1.0884626680857745
2019-01-11,3635.07,-1.159167512161242
2019-01-12,3632.92,-1.0599729585374478
2019-01-13,3512.54,-0.8185945502322205
2019-01-14,3675.75,-0.3003427420768161
2019-01-15,3589.61,0.0
2019-01-16,3602.17,0.0
2019-01-17,3636.77,-0.40051084508012347
2019-01-18,3627.54,-0.6744491927878886
2019-01-19,3704.57,-0.907620165099852
2019-01-20,3549.79,-1.082468874806172
2019-01-21,3543.34,-0.4229836738323509
2019-01-22,3589.26,-0.5472342258961325
2019-01-23,3561.15,-0.9874268661572825
2019-01-24,3583.45,-0.8980598137784471
2019-01-25,3581.97,-1.388756622828176
2019-01-26,3564.23,-1.516823575121851
2019-01-27,3552.71,-1.4769976812458085
2019-01-28,3436.2,-1.4303807383362426
2019-01-29,3413.99,-1.3117798469913975
2019-01-30,3455.32,-0.9631968545770769
2019-01-31,3430.51,-0.9172856776994927
2019-02-01,3463.99,-1.0149511352804192
2019-02-02,3461.66,-0.9743813710853692
2019-02-03,3426.92,-1.0265301771871322
2019-02-04,3429.5,-1.2179459979844856
2019-02-05,3446.69,-1.0233916240161984
2019-02-06,3385.09,-0.955775001599495
2019-02-07,3382.1,-1.1453420067897646
2019-02-08,3624.29,-1.394717522945285
2019-02-09,3635.13,-0.9045127455281461
2019-02-10,3650.69,-0.8099473896310334
2019-02-11,3615.42,-0.9253658888493732
2019-02-12,3601.74,-0.9078569056510639
2019-02-13,3599.82,-1.1459652166567893
2019-02-14,3584.88,-0.779897166560303
2019-02-15,3594.2,-0.923241382026086
2019-02-16,3603.2,-1.3717356023418172
2019-02-17,3624.72,-1.3829272402134047
2019-02-18,3877.13,-1.4079343126443955
2019-02-19,3913.8,-1.2942258425720925
2019-02-20,3963.13,-0.46596057843962124
2019-02-21,3919.87,-0.5291085834312728
2019-02-22,3972.08,-0.5782491482939522
2019-02-23,4128.37,-1.1366285071143132
2019-02-24,3778.93,-1.0806830199529838
2019-02-25,3842.99,-1.22165569216222
2019-02-26,3815.84,-0.8486518137913162
2019-02-27,3827.81,-1.0414433727586287
2019-02-28,3808.39,-0.5652870753525073
2019-03-01,3837.24,-0.5473009150798954
2019-03-02,3813.41,-0.9970087558849767
2019-03-03,3802.95,-0.9356806216055337
2019-03-04,3719.04,-0.8445774442644813
2019-03-05,3847.36,-0.6763868900483742
2019-03-06,3861.95,-0.8790768319450581
2019-03-07,3876.29,-0.7554693574504385
2019-03-08,3849.13,-0.8540236948346143
2019-03-09,3928.98,-1.0525135952753226
2019-03-10,3926.94,-0.7644609525281241
2019-03-11,3868.22,-0.9910915835076489
2019-03-12,3882.4,-1.0137752755584069
2019-03-13,3865.16,-0.798369091538673
2019-03-14,3862.84,-1.0331677874304046
2019-03-15,3916.78,-1.0176292800932636
2019-03-16,4011.72,-1.1952092866946287
2019-03-17,3986.84,-0.8977900487317486
2019-03-18,3986.99,-0.8825462456821529
2019-03-19,4014.64,-0.6296640838771581
2019-03-20,4033.07,-0.612177336162084
2019-03-21,3983.36,-0.5617400467617546
2019-03-22,3986.74,-0.7818979760575454
2019-03-23,3991.08,-0.7922305550950055
2019-03-24,3981.72,-0.9556289146471548
2019-03-25,3921.17,-1.0254426478918899
2019-03-26,3930.85,-0.7057432786344954
2019-03-27,4025.03,-0.7102286804805608
2019-03-28,4024.79,-0.8406218420482972
2019-03-29,4087.54,-0.25296556090071276
2019-03-30,4084.34,-0.6473864946331749
2019-03-31,4107.67,-1.1767905521548008
2019-04-01,4142.4,-0.908968769663486
2019-04-02,4792.52,-0.7295459524700304
2019-04-03,4959.18,-0.4716493871792724
2019-04-04,4895.03,-0.5979828575673869
2019-04-05,5016.84,-0.7731679745270325
2019-04-06,5073.37,-0.9093093275912281
2019-04-07,5185.51,-0.965731836668425
2019-04-08,5257.36,-0.9007919585418738
2019-04-09,5190.87,-0.8253261435671426
2019-04-10,5295.0,-0.3826556035451627
2019-04-11,5047.95,-0.4032817127716302
2019-04-12,5071.14,-0.00010394699850388434
2019-04-13,5070.96,-0.03673040654073481
2019-04-14,5131.02,-1.0051892168572196
2019-04-15,5044.43,-1.11429548829171
2019-04-16,5188.36,-0.934277074441548
2019-04-17,5205.34,-0.582487303476589
2019-04-18,5253.31,-0.36691399618101084
2019-04-19,5267.28,-0.5619191508970254
2019-04-20,5306.07,-0.45076464607388117
2019-04-21,5291.24,-0.7246981256592094
2019-04-22,5372.31,-0.4872962626680548
2019-04-23,5555.94,-0.24287754754343915
2019-04-24,5435.99,-0.6852196506126997
2019-04-25,5141.25,-0.6006321432312025
2019-04-26,5136.02,-0.9441938881561351
2019-04-27,5204.19,-0.8024197544909726
2019-04-28,5129.74,-0.7364353630889984
2019-04-29,5143.67,-0.7404560345623681
2019-04-30,5252.14,-0.6030444502105446
2019-05-01,5310.34,-1.116475419182059
2019-05-02,5384.35,-1.066520448208078
2019-05-03,5674.56,-0.7402006700793113
2019-05-04,5568.01,-0.24786649211042855
2019-05-05,5736.89,0.0
2019-05-06,5687.2,0.0
2019-05-07,5883.24,-0.30765961257625807
2019-05-08,5916.27,-0.21483622468084973
2019-05-09,6162.57,-0.5038018767238304
2019-05-10,6361.12,-0.6287979062810181
2019-05-11,7337.11,-0.47617739572225837
2019-05-12,6931.66,-0.07750823097169776
2019-05-13,7781.75,0.0
2019-05-14,7933.62,0.0
2019-05-15,8194.78,0.0
2019-05-16,7860.78,0.0
2019-05-17,7254.15,0.0
2019-05-18,7260.71,0.0
2019-05-19,8223.36,0.0
2019-05-20,7964.34,0.0
2019-05-21,7965.56,0.0
2019-05-22,7682.18,0.0
2019-05-23,7895.97,0.0
2019-05-24,8018.39,0.0
2019-05-25,8039.47,0.0
2019-05-26,8694.73,0.0
2019-05-27,8796.33,0.0
2019-05-28,8712.62,0.0
2019-05-29,8642.0,0.0
2019-05-30,8259.63,0.0
2019-05-31,8519.91,0.0
2019-06-01,8554.53,0.0
2019-06-02,8719.93,0.0
2019-06-03,8460.26,0.0
2019-06-04,7658.55,0.0
2019-06-05,7767.6,-0.14860766979808637
2019-06-06,7755.77,-0.018773343047556325
2019-06-07,8032.56,0.0
2019-06-08,7941.56,0.0
2019-06-09,7602.74,0.0
2019-06-10,7952.1,0.0
2019-06-11,7936.3,0.0
2019-06-12,8129.22,0.0
2019-06-13,8194.71,0.0
2019-06-14,8694.45,0.0
2019-06-15,8818.27,0.0
2019-06-16,9027.31,0.0
2019-06-17,9333.48,0.0
2019-06-18,9017.22,0.0
2019-06-19,9297.59,0.0
2019-06-20,9312.05,0.0
2019-06-21,9897.99,0.0
2019-06-22,10661.31,0.0
2019-06-23,10798.17,0.0
2019-06-24,10971.31,0.0
2019-06-25,11343.93,0.0
2019-06-26,12552.91,0.0
2019-06-27,11080.68,0.0
2019-06-28,12329.35,0.0
2019-06-29,11986.22,0.0
2019-06-30,10956.73,0.0
2019-07-01,10523.53,0.0
2019-07-02,10726.53,0.0
2019-07-03,11897.2,0.0
2019-07-04,11172.19,0.0
2019-07-05,10977.07,0.0
2019-07-06,11206.09,0.0
2019-07-07,11461.72,0.0
2019-07-08,12322.26,0.0
2019-07-09,12572.72,0.0
2019-07-10,12114.93,0.0
2019-07-11,11283.57,0.0
2019-07-12,11812.26,0.0
2019-07-13,11341.22,0.0
2019-07-14,10541.52,0.0
2019-07-15,10909.8,0.0
2019-07-16,9487.49,0.0
2019-07-17,9674.27,0.0
2019-07-18,10629.48,0.0
2019-07-19,10511.57,0.0
2019-07-20,10982.21,0.0
2019-07-21,10578.34,0.0
2019-07-22,10325.3,0.0
2019-07-23,9878.83,0.0
2019-07-24,9770.32,0.0
2019-07-25,9891.69,0.0
2019-07-26,9794.25,0.0
2019-07-27,9441.67,0.0
2019-07-28,9539.22,0.0
2019-07-29,9517.55,0.0
2019-07-30,9569.36,0.0
2019-07-31,10015.98,0.0
2019-08-01,10379.07,0.0
2019-08-02,10484.86,0.0
2019-08-03,10828.42,0.0
2019-08-04,10976.06,0.0
2019-08-05,11759.19,0.0
2019-08-06,11345.96,0.0
2019-08-07,11920.94,0.0
2019-08-08,11841.5,0.0
2019-08-09,11871.34,0.0
2019-08-10,11325.96,0.0
2019-08-11,11491.26,0.0
2019-08-12,11381.1,0.0
2019-08-13,10844.01,0.0
2019-08-14,10049.61,0.0
2019-08-15,10343.48,0.0
2019-08-16,10371.53,0.0
2019-08-17,10210.78,0.0
2019-08-18,10351.75,0.0
2019-08-19,10820.78,0.0
2019-08-20,10782.87,0.0
2019-08-21,10101.18,0.0
2019-08-22,10118.48,0.0
2019-08-23,10404.88,0.0
2019-08-24,10121.93,0.0
2019-08-25,10094.71,0.0
2019-08-26,10338.73,0.0
2019-08-27,10124.63,0.0
2019-08-28,9716.67,0.0
2019-08-29,9463.65,0.0
2019-08-30,9567.15,0.0
2019-08-31,9600.23,0.0
2019-09-01,9774.66,0.0
2019-09-02,10372.16,0.0
2019-09-03,10621.7,0.0
2019-09-04,10585.92,0.0
2019-09-05,10582.06,0.0
2019-09-06,10354.22,0.0
2019-09-07,10479.52,0.0
2019-09-08,10396.22,0.0
2019-09-09,10341.53,0.0
2019-09-10,10093.04,0.0
2019-09-11,10109.52,0.0
2019-09-12,10375.92,0.0
2019-09-13,10327.4,0.0
2019-09-14,10352.83,0.0
2019-09-15,10306.7,0.0
2019-09-16,10257.95,0.0
2019-09-17,10226.58,0.0
2019-09-18,10152.22,0.0
2019-09-19,10235.26,0.0
2019-09-20,10126.48,0.0
2019-09-21,10012.89,0.0
2019-09-22,10012.51,0.0
2019-09-23,9689.85,0.0
2019-09-24,8711.87,0.0
2019-09-25,8424.47,0.0
2019-09-26,8117.45,0.0
2019-09-27,8209.45,0.0
2019-09-28,8187.43,0.0
2019-09-29,8054.41,0.0
2019-09-30,8239.91,0.0
2019-10-01,8322.91,0.0
2019-10-02,8321.11,0.0
2019-10-03,8246.16,0.0
2019-10-04,8172.47,0.0
2019-10-05,8132.28,0.0
2019-10-06,7865.13,0.0
2019-10-07,8227.56,0.0
2019-10-08,8206.08,0.0
2019-10-09,8605.76,0.0
2019-10-10,8589.59,0.0
2019-10-11,8316.09,0.0
2019-10-12,8328.67,0.0
2019-10-13,8273.33,0.0
2019-10-14,8317.88,0.0
2019-10-15,8134.57,0.0
2019-10-16,7993.64,0.0
2019-10-17,8050.79,0.0
2019-10-18,7949.62,0.0
2019-10-19,7943.1,0.0
2019-10-20,8221.24,0.0
2019-10-21,8221.79,0.0
2019-10-22,8033.01,0.0
2019-10-23,7436.46,0.0
2019-10-24,7467.86,0.0
2019-10-25,8622.25,0.0
2019-10-26,9219.75,0.0
2019-10-27,9569.44,0.0
2019-10-28,9443.77,0.0
2019-10-29,9441.28,0.0
2019-10-30,9185.86,0.0
2019-10-31,9138.1,0.0
2019-11-01,9224.68,0.0
2019-11-02,9327.21,0.0
2019-11-03,9217.52,0.0
2019-11-04,9426.72,0.0
2019-11-05,9336.05,0.0
2019-11-06,9336.16,0.0
2019-11-07,9218.8,0.0
2019-11-08,8819.06,0.0
2019-11-09,8808.13,0.0
2019-11-10,9041.87,0.0
2019-11-11,8712.88,0.0
2019-11-12,8767.17,0.0
2019-11-13,8737.85,0.0
2019-11-14,8625.95,0.0
2019-11-15,8481.22,0.0
2019-11-16,8487.19,0.0
2019-11-17,8518.02,0.0
2019-11-18,8214.22,0.0
2019-11-19,8127.55,0.0
2019-11-20,8051.13,0.0
2019-11-21,7593.88,0.0
2019-11-22,7245.46,0.0
2019-11-23,7323.43,-0.12857049388305405
2019-11-24,6996.34,0.0
2019-11-25,7175.01,0.0
2019-11-26,7154.68,0.0
2019-11-27,7512.35,0.0
2019-11-28,7416.01,0.0
2019-11-29,7748.23,0.0
2019-11-30,7533.04,0.0
2019-12-01,7404.51,0.0
2019-12-02,7327.73,0.0
2019-12-03,7324.82,0.0
2019-12-04,7223.7,0.0
2019-12-05,7409.87,0.0
2019-12-06,7504.6,0.0
2019-12-07,7507.14,0.0
2019-12-08,7514.82,0.0
2019-12-09,7330.37,0.0
2019-12-10,7241.7,0.0
2019-12-11,7171.36,-0.18220444930666968
2019-12-12,7172.25,-0.06880881300575602
2019-12-13,7242.38,-0.038797400259738046
2019-12-14,7080.3,-0.17016695993056125
2019-12-15,7098.12,0.0
2019-12-16,6890.59,-0.03893527522202654
2019-12-17,6613.2,0.0
2019-12-18,7254.89,0.0
2019-12-19,7157.01,0.0
2019-12-20,7167.29,0.0
2019-12-21,7153.81,0.0
2019-12-22,7438.21,0.0
2019-12-23,7317.5,-0.1082157553922071
2019-12-24,7242.09,0.0
2019-12-25,7176.87,0.0
2019-12-26,7170.42,0.0
2019-12-27,7241.53,-0.1418709759578765
2019-12-28,7323.59,-0.007851327706590985
2019-12-29,7414.19,0.0
2019-12-30,7244.08,0.0
2019-12-31,7165.02,-0.07092972221314515
2020-01-01,7163.96,0.0
2020-01-02,6933.96,0.0
2020-01-03,7322.63,0.0
2020-01-04,7331.75,0.0
2020-01-05,7330.76,0.0
2020-01-06,7753.59,-0.0701329336490739
2020-01-07,8110.23,-0.1522478245022241
2020-01-08,8034.81,0.0
2020-01-09,7825.92,0.0
2020-01-10,8063.78,0.0
2020-01-11,8040.36,0.0
2020-01-12,8134.86,0.0
2020-01-13,8126.78,0.0
2020-01-14,8793.42,-0.19038930724904618
2020-01-15,8806.87,0.0
2020-01-16,8711.62,0.0
2020-01-17,8912.29,0.0
2020-01-18,8908.61,0.0
2020-01-19,8665.84,0.0
2020-01-20,8661.86,0.0
2020-01-21,8707.16,0.0
2020-01-22,8618.97,0.0
2020-01-23,8339.67,0.0
2020-01-24,8423.86,0.0
2020-01-25,8327.92,0.0
2020-01-26,8568.63,0.0
2020-01-27,8906.53,0.0
2020-01-28,9113.82,0.0
2020-01-29,9329.02,0.0
2020-01-30,9531.4,0.0
2020-01-31,9346.38,0.0
2020-02-01,9350.07,0.0
2020-02-02,9358.45,-0.06196031870604396
2020-02-03,9247.92,0.0
2020-02-04,9132.13,0.0
2020-02-05,9647.77,0.0
2020-02-06,9734.34,0.0
2020-02-07,9773.12,0.0
2020-02-08,9885.02,0.0
2020-02-09,10120.23,0.0
2020-02-10,9871.87,0.0
2020-02-11,10239.78,0.0
2020-02-12,10348.19,0.0
2020-02-13,10230.06,0.0
2020-02-14,10345.64,0.0
2020-02-15,9900.9,0.0
2020-02-16,9873.83,0.0
2020-02-17,9659.78,0.0
2020-02-18,10163.97,0.0
2020-02-19,9654.16,0.0
2020-02-20,9611.28,0.0
2020-02-21,9666.86,0.0
2020-02-22,9662.33,0.0
2020-02-23,9961.67,0.0
2020-02-24,9647.78,0.0
2020-02-25,9346.62,0.0
2020-02-26,8806.63,0.0
2020-02-27,8768.02,0.0
2020-02-28,8731.78,0.0
2020-02-29,8612.3,0.0
2020-03-01,8528.42,0.0
2020-03-02,8904.85,0.0
2020-03-03,8748.37,0.0
2020-03-04,8722.97,0.0
2020-03-05,9093.2,-0.05794370069594701
2020-03-06,9127.07,0.0
2020-03-07,8908.5,0.0
2020-03-08,8214.38,0.0
2020-03-09,7855.22,0.0
2020-03-10,7942.04,0.0
2020-03-11,7916.38,-0.2633212713992553
2020-03-12,5559.61,-0.5614013856428044
2020-03-13,5631.17,-0.8752354623968143
2020-03-14,5264.09,-0.8111167039238016
2020-03-15,5366.84,-0.7906621940530226
2020-03-16,5008.22,-0.7916724773189452
2020-03-17,5431.69,-0.7965923711172491
2020-03-18,5359.32,-0.6993064437046422
2020-03-19,6239.35,-0.9724787931041547
2020-03-20,6205.37,-0.7899308622454062
2020-03-21,6171.34,-0.6650271021042994
2020-03-22,5898.23,-0.35587459639122065
2020-03-23,6454.16,-0.5610175472344179
2020-03-24,6760.69,-0.6321659988353465
2020-03-25,6665.17,-0.5046395620725876
2020-03-26,6746.55,-0.04688313631462915
2020-03-27,6665.33,0.0
2020-03-28,6229.77,-0.20396881236449824
2020-03-29,5895.59,-0.5630970166431146
2020-03-30,6462.37,-0.7673124926494074
2020-03-31,6441.36,-0.6445579545509862
2020-04-01,6668.65,-0.677728104765416
2020-04-02,6806.88,-0.7443600203792621
2020-04-03,6752.3,-0.5910092287579847
2020-04-04,6841.89,-0.5747357374107043
2020-04-05,6770.41,-0.5495968030057127
2020-04-06,7248.55,-0.4885962954841254
2020-04-07,7164.81,-0.5370518244735831
2020-04-08,7351.89,-0.3583219872408156
2020-04-09,7316.32,-0.4974503513359477
2020-04-10,6845.18,-0.4405431134809253
2020-04-11,6855.95,-0.52370988242872
2020-04-12,7005.96,-0.15525059563315832
2020-04-13,6846.0,-0.24689707703681624
2020-04-14,6885.41,-0.2896817545510779
2020-04-15,6619.62,-0.3823642212566607
2020-04-16,7138.36,-0.3729303047988732
2020-04-17,7079.5,-0.4185604458067588
2020-04-18,7245.79,-0.20953478413536292
2020-04-19,7167.83,-0.14918947721354212
2020-04-20,6847.48,-0.36966202442784785
2020-04-21,6909.31,-0.4625690385452603
2020-04-22,7106.31,-0.4980778153061186
2020-04-23,7531.17,-0.36622706586546594
2020-04-24,7502.78,-0.3592202738033104
2020-04-25,7514.75,-0.1505934300367564
2020-04-26,7646.89,0.0
2020-04-27,7757.32,0.0
2020-04-28,7758.23,0.0
2020-04-29,8732.0,0.0
2020-04-30,8702.76,0.0
