Date,Price,Unrealised Profit/Loss Ratio (+ve),Unrealised Profit/Loss Ratio (-ve)
2019-02-07,3382.1,1.0,0.5183205528077806
2019-02-08,3624.29,1.0,0.5612347582491515
2019-02-09,3635.13,1.0,0.5847068522423275
2019-02-10,3650.69,1.0,0.5996616279766023
2019-02-11,3615.42,1.0,0.6001701080686708
2019-02-12,3601.74,1.0,0.5980313667474463
2019-02-13,3599.82,1.0,0.5979739202861317
2019-02-14,3584.88,1.0,0.5951130329102481
2019-02-15,3594.2,1.0,0.5957726331078725
2019-02-16,3603.2,1.0,0.5984393496668331
2019-02-17,3624.72,1.0,0.6044018531392311
2019-02-18,3877.13,1.0,0.6641449554700373
2019-02-19,3913.8,1.0,0.7030758801886363
2019-02-20,3963.13,1.0,0.7338780848969015
2019-02-21,3919.87,1.0,0.7387677330948286
2019-02-22,3972.08,1.0,0.7544038214824793
2019-02-23,4128.37,1.0,0.8046997807414664
2019-02-24,3778.93,1.0,0.7412215640690423
2019-02-25,3842.99,1.0,0.725117634916389
2019-02-26,3815.84,1.0,0.7107356012187942
2019-02-27,3827.81,1.0,0.7066223750675833
2019-02-28,3808.39,1.0,0.6996794379752522
2019-03-01,3837.24,1.0,0.7031299441290152
2019-03-02,3813.41,1.0,0.6992938771939431
2019-03-03,3802.95,1.0,0.6950082097211032
2019-03-04,3719.04,1.0,0.6746075611301771
2019-03-05,3847.36,1.0,0.6942303235689542
2019-03-06,3861.95,1.0,0.7077455425870897
2019-03-07,3876.29,1.0,0.7180945480011496
2019-03-08,3849.13,1.0,0.7168128346416471
2019-03-09,3928.98,1.0,0.7362955136957878
2019-03-10,3926.94,1.0,0.745661665397596
2019-03-11,3868.22,1.0,0.735858608481889
2019-03-12,3882.4,1.0,0.7349678479655903
2019-03-13,3865.16,1.0,0.730310300213566
2019-03-14,3862.84,1.0,0.7276395129585835
2019-03-15,3916.78,1.0,0.7400800840425688
2019-03-16,4011.72,1.0,0.7720341731914413
2019-03-17,3986.84,1.0,0.7811672794566407
2019-03-18,3986.99,1.0,0.7859600461910248
2019-03-19,4014.64,1.0,0.7957660862817101
2019-03-20,4033.07,1.0,0.8057951815354444
2019-03-21,3983.36,1.0,0.7973842469619474
2019-03-22,3986.74,1.0,0.7943544737762753
2019-03-23,3991.08,1.0,0.7941566931937436
2019-03-24,3981.72,1.0,0.7916388791845541
2019-03-25,3921.17,1.0,0.7746709783129149
2019-03-26,3930.85,1.0,0.7689984598521021
2019-03-27,4025.03,1.0,0.7915946228618289
2019-03-28,4024.79,1.0,0.8028273555891516
2019-03-29,4087.54,1.0,0.8255908312362373
2019-03-30,4084.34,1.0,0.8360445836999557
2019-03-31,4107.67,1.0,0.8490395823236572
2019-04-01,4142.4,1.0,0.8656043402445253
2019-04-02,4792.52,1.093322772547935,1.0
2019-04-03,4959.18,1.2728417204848181,1.0
2019-04-04,4895.03,1.3343703052443021,1.0
2019-04-05,5016.84,1.4182726931284666,1.0
2019-04-06,5073.37,1.4853241087294542,1.0
2019-04-07,5185.51,1.5711829003306184,1.0
2019-04-08,5257.36,1.648558331121226,1.0
2019-04-09,5190.87,1.6537780218065177,1.0
2019-04-10,5295.0,1.7069834615925874,1.0
2019-04-11,5047.95,1.6147035311721933,1.0
2019-04-12,5071.14,1.5787979469909839,1.0
2019-04-13,5070.96,1.5605033251269433,1.0
2019-04-14,5131.02,1.5825664508319564,1.0
2019-04-15,5044.43,1.5535139238533189,1.0
2019-04-16,5188.36,1.6067880706527649,1.0
2019-04-17,5205.34,1.640919982154561,1.0
2019-04-18,5253.31,1.681434397267961,1.0
2019-04-19,5267.28,1.7051835838434926,1.0
2019-04-20,5306.07,1.7367424069898172,1.0
2019-04-21,5291.24,1.7454479157648368,1.0
2019-04-22,5372.31,1.792292967326595,1.0
2019-04-23,5555.94,1.9168521092531217,1.0
2019-04-24,5435.99,1.915244980454898,1.0
2019-04-25,5141.25,1.7595884753303,1.0
2019-04-26,5136.02,1.6831684542665897,1.0
2019-04-27,5204.19,1.6798171102942092,1.0
2019-04-28,5129.74,1.6408887729249764,1.0
2019-04-29,5143.67,1.6297041701607262,1.0
2019-04-30,5252.14,1.6795914607458502,1.0
2019-05-01,5310.34,1.745715690710496,1.0
2019-05-02,5384.35,1.820246915760678,1.0
2019-05-03,5674.56,2.031226999157272,1.0
2019-05-04,5568.01,2.0683189212569033,1.0
2019-05-05,5736.89,2.194563357394081,1.0
2019-05-06,5687.2,2.2227872479958415,1.0
2019-05-07,5883.24,2.370363115193428,1.0
2019-05-08,5916.27,2.4671230282119057,1.0
2019-05-09,6162.57,2.7121247074969994,1.0
2019-05-10,6361.12,3.0123432270906685,1.0
2019-05-11,7337.11,4.231283939842934,1.0
2019-05-12,6931.66,4.322941000065587,1.0
2019-05-13,7781.75,5.511736417451637,1.0
2019-05-14,7933.62,6.336949151078922,1.0
2019-05-15,8194.78,7.22301390428738,1.0
2019-05-16,7860.78,7.013382418504289,1.0
2019-05-17,7254.15,5.965923717932142,1.0
2019-05-18,7260.71,5.4547661840898325,1.0
2019-05-19,8223.36,6.82115464161033,1.0
2019-05-20,7964.34,7.017642440762721,1.0
2019-05-21,7965.56,7.122387238397565,1.0
2019-05-22,7682.18,6.657013590562917,1.0
2019-05-23,7895.97,6.821990099170019,1.0
2019-05-24,8018.39,7.1248454103909165,1.0
2019-05-25,8039.47,7.312432899414562,1.0
2019-05-26,8694.73,8.767072853059592,1.0
2019-05-27,8796.33,9.724947646758306,1.0
2019-05-28,8712.62,9.992753465206063,1.0
2019-05-29,8642.0,9.882760421835604,1.0
2019-05-30,8259.63,8.925952833820979,1.0
2019-05-31,8519.91,9.053291759110747,1.0
2019-06-01,8554.53,9.201011909274166,1.0
2019-06-02,8719.93,9.667491094496079,1.0
2019-06-03,8460.26,9.251049371528694,1.0
2019-06-04,7658.55,7.515482585080565,1.0
2019-06-05,7767.6,6.901647552783835,1.0
2019-06-06,7755.77,6.598744773673017,1.0
2019-06-07,8032.56,7.009084223198871,1.0
2019-06-08,7941.56,7.0268583969785245,1.0
2019-06-09,7602.74,6.363945970556815,1.0
2019-06-10,7952.1,6.7251867829755625,1.0
2019-06-11,7936.3,6.878375177579376,1.0
2019-06-12,8129.22,7.35895997479208,1.0
2019-06-13,8194.71,7.740754091313804,1.0
2019-06-14,8694.45,9.153722408856185,1.0
2019-06-15,8818.27,10.17866338119877,1.0
2019-06-16,9027.31,11.24515871921534,1.0
2019-06-17,9333.48,12.731805525464766,1.0
2019-06-18,9017.22,12.44709812505278,1.0
2019-06-19,9297.59,13.20274306179967,1.0
2019-06-20,9312.05,13.60319249196224,1.0
2019-06-21,9897.99,15.960375396480337,1.0
2019-06-22,10661.31,20.77407846516477,1.0
2019-06-23,10798.17,24.050124167821075,1.0
2019-06-24,10971.31,26.812670747795387,1.0
2019-06-25,11343.93,30.85192869210336,1.0
2019-06-26,12552.91,43.94275329403028,1.0
2019-06-27,11080.68,35.27496713099097,1.0
2019-06-28,12329.35,43.32418294558889,1.0
2019-06-29,11986.22,43.121848418693716,1.0
2019-06-30,10956.73,33.51635982585706,1.0
2019-07-01,10523.53,26.28381440902368,1.0
2019-07-02,10726.53,24.06328546995543,1.0
2019-07-03,11897.2,32.774455147653086,1.0
2019-07-04,11172.19,30.046923296597576,1.0
2019-07-05,10977.07,27.393805151583805,1.0
2019-07-06,11206.09,27.895770884793116,1.0
2019-07-07,11461.72,30.502209118786364,1.0
2019-07-08,12322.26,41.22392457243566,1.0
2019-07-09,12572.72,50.087963310098786,1.0
2019-07-10,12114.93,46.47824888142816,1.0
2019-07-11,11283.57,36.35916041915568,1.0
2019-07-12,11812.26,36.57298522514749,1.0
2019-07-13,11341.22,32.01904386267228,1.0
2019-07-14,10541.52,24.275230582012142,1.0
2019-07-15,10909.8,22.71250204409335,1.0
2019-07-16,9487.49,15.952994767922341,1.0
2019-07-17,9674.27,13.14476817212404,1.0
2019-07-18,10629.48,15.676435947038556,1.0
2019-07-19,10511.57,16.335530135325193,1.0
2019-07-20,10982.21,19.571414385413064,1.0
2019-07-21,10578.34,18.685802732840394,1.0
2019-07-22,10325.3,16.961804195465817,1.0
2019-07-23,9878.83,14.31933460269498,1.0
2019-07-24,9770.32,12.665422572782152,1.0
2019-07-25,9891.69,12.27154655459448,1.0
2019-07-26,9794.25,11.76700803129279,1.0
2019-07-27,9441.67,10.452751284268551,1.0
2019-07-28,9539.22,10.080541655707357,1.0
2019-07-29,9517.55,9.785673271034725,1.0
2019-07-30,9569.36,9.816221804775067,1.0
2019-07-31,10015.98,11.36001737221035,1.0
2019-08-01,10379.07,13.722567679906867,1.0
2019-08-02,10484.86,15.454974978023259,1.0
2019-08-03,10828.42,18.31045093782417,1.0
2019-08-04,10976.06,20.72193761181844,1.0
2019-08-05,11759.19,28.651630139197433,1.0
2019-08-06,11345.96,28.11911339335914,1.0
2019-08-07,11920.94,33.89757227640485,1.0
2019-08-08,11841.5,35.939884205081285,1.0
2019-08-09,11871.34,37.291051859828116,1.0
2019-08-10,11325.96,31.947732916273765,1.0
2019-08-11,11491.26,30.99863605268877,1.0
2019-08-12,11381.1,29.454092309953047,1.0
2019-08-13,10844.01,24.249193428462533,1.0
2019-08-14,10049.61,17.81631539716013,1.0
2019-08-15,10343.48,15.88150817343918,1.0
2019-08-16,10371.53,15.098580606779134,1.0
2019-08-17,10210.78,14.025802568841673,1.0
2019-08-18,10351.75,14.133062702165779,1.0
2019-08-19,10820.78,16.84250615418476,1.0
2019-08-20,10782.87,17.963999820251786,1.0
2019-08-21,10101.18,15.055562915777784,1.0
2019-08-22,10118.48,13.7157485466285,1.0
2019-08-23,10404.88,14.325210373275976,1.0
2019-08-24,10121.93,13.360050950718882,1.0
2019-08-25,10094.71,12.777895535035011,1.0
2019-08-26,10338.73,13.577178851221145,1.0
2019-08-27,10124.63,13.036512075922932,1.0
2019-08-28,9716.67,11.253279120155533,1.0
2019-08-29,9463.65,9.694396284255621,1.0
2019-08-30,9567.15,9.2212025378379,1.0
2019-08-31,9600.23,9.092286646612521,1.0
2019-09-01,9774.66,9.57234874843815,1.0
2019-09-02,10372.16,12.264570865311754,1.0
2019-09-03,10621.7,14.919550947375024,1.0
2019-09-04,10585.92,16.06010083759856,1.0
2019-09-05,10582.06,16.622594028631738,1.0
2019-09-06,10354.22,15.540696006984518,1.0
2019-09-07,10479.52,15.691764054617916,1.0
2019-09-08,10396.22,15.317334054962387,1.0
2019-09-09,10341.53,14.878220682065198,1.0
2019-09-10,10093.04,13.495344877333775,1.0
2019-09-11,10109.52,12.883456542241953,1.0
2019-09-12,10375.92,13.881087197732068,1.0
2019-09-13,10327.4,14.138924612403368,1.0
2019-09-14,10352.83,14.404809471947107,1.0
2019-09-15,10306.7,14.30455382051852,1.0
2019-09-16,10257.95,14.02036114884967,1.0
2019-09-17,10226.58,13.744937451252163,1.0
2019-09-18,10152.22,13.250079314829422,1.0
2019-09-19,10235.26,13.418689761456218,1.0
2019-09-20,10126.48,13.000411357483772,1.0
2019-09-21,10012.89,12.287582819909801,1.0
2019-09-22,10012.51,11.937248711646854,1.0
2019-09-23,9689.85,10.54932954526694,1.0
2019-09-24,8711.87,7.710694283413735,1.0
2019-09-25,8424.47,5.9705083464809565,1.0
2019-09-26,8117.45,4.795175746038746,1.0
2019-09-27,8209.45,4.316882280689627,1.0
2019-09-28,8187.43,4.064351658255923,1.0
2019-09-29,8054.41,3.8029490116430305,1.0
2019-09-30,8239.91,3.880875837676279,1.0
2019-10-01,8322.91,4.030285522466257,1.0
2019-10-02,8321.11,4.109610158609319,1.0
2019-10-03,8246.16,4.068166946669647,1.0
2019-10-04,8172.47,3.9689039358497045,1.0
2019-10-05,8132.28,3.8767568277943427,1.0
2019-10-06,7865.13,3.5603142208073066,1.0
2019-10-07,8227.56,3.7896720859935487,1.0
2019-10-08,8206.08,3.885494125981598,1.0
2019-10-09,8605.76,4.456910676664025,1.0
2019-10-10,8589.59,4.7246224806812425,1.0
2019-10-11,8316.09,4.4967699666806915,1.0
2019-10-12,8328.67,4.401403083533763,1.0
2019-10-13,8273.33,4.286682110945135,1.0
2019-10-14,8317.88,4.27591715977257,1.0
2019-10-15,8134.57,4.057740733545374,1.0
2019-10-16,7993.64,3.801420704018021,1.0
2019-10-17,8050.79,3.741620912431352,1.0
2019-10-18,7949.62,3.608529644214996,1.0
2019-10-19,7943.1,3.536399772679029,1.0
2019-10-20,8221.24,3.8175023467654015,1.0
2019-10-21,8221.79,3.9785904751885885,1.0
2019-10-22,8033.01,3.8364239553521107,1.0
2019-10-23,7436.46,3.2200147560363117,1.0
2019-10-24,7467.86,2.951114498643787,1.0
2019-10-25,8622.25,4.153102854635878,1.0
2019-10-26,9219.75,5.911418364447952,1.0
2019-10-27,9569.44,7.786852591069137,1.0
2019-10-28,9443.77,8.333347289599539,1.0
2019-10-29,9441.28,8.605291765138812,1.0
2019-10-30,9185.86,8.03653297340313,1.0
2019-10-31,9138.1,7.64992082241354,1.0
2019-11-01,9224.68,7.684825874593039,1.0
2019-11-02,9327.21,7.980330887952638,1.0
2019-11-03,9217.52,7.838702463396034,1.0
2019-11-04,9426.72,8.35532866723146,1.0
2019-11-05,9336.05,8.551165347166048,1.0
2019-11-06,9336.16,8.674352055563872,1.0
2019-11-07,9218.8,8.391694900192876,1.0
2019-11-08,8819.06,7.269550449034835,1.0
2019-11-09,8808.13,6.695882825639825,1.0
2019-11-10,9041.87,6.946334990769667,1.0
2019-11-11,8712.88,6.352934931327319,1.0
2019-11-12,8767.17,6.175219110609284,1.0
2019-11-13,8737.85,6.026082840448641,1.0
2019-11-14,8625.95,5.748476738738304,1.0
2019-11-15,8481.22,5.367606033059163,1.0
2019-11-16,8487.19,5.191584882236376,1.0
2019-11-17,8518.02,5.1573578398553686,1.0
2019-11-18,8214.22,4.688858060828252,1.0
2019-11-19,8127.55,4.347577115360069,1.0
2019-11-20,8051.13,4.0876464730427715,1.0
2019-11-21,7593.88,3.485384047365721,1.0
2019-11-22,7245.46,2.928596846622806,1.0
2019-11-23,7323.43,2.715627908550772,1.0
2019-11-24,6996.34,2.3929733211302664,1.0
2019-11-25,7175.01,2.353550921123629,1.0
2019-11-26,7154.68,2.3278748508773783,1.0
2019-11-27,7512.35,2.5979942735494603,1.0
2019-11-28,7416.01,2.6535137497630954,1.0
2019-11-29,7748.23,2.9930277611678004,1.0
2019-11-30,7533.04,2.9600345340212746,1.0
2019-12-01,7404.51,2.8361979555568615,1.0
2019-12-02,7327.73,2.7185750259910324,1.0
2019-12-03,7324.82,2.6639272231455355,1.0
2019-12-04,7223.7,2.5616576791960464,1.0
2019-12-05,7409.87,2.662350819353254,1.0
2019-12-06,7504.6,2.8032563942802757,1.0
2019-12-07,7507.14,2.876492662872643,1.0
2019-12-08,7514.82,2.921306306421594,1.0
2019-12-09,7330.37,2.786701823346294,1.0
2019-12-10,7241.7,2.652522600617642,1.0
2019-12-11,7171.36,2.536746832313199,1.0
2019-12-12,7172.25,2.483441615357044,1.0
2019-12-13,7242.38,2.5111935861613217,1.0
2019-12-14,7080.3,2.4074503010060324,1.0
2019-12-15,7098.12,2.369046969973669,1.0
2019-12-16,6890.59,2.2157797869370084,1.0
2019-12-17,6613.2,1.9887488350043598,1.0
2019-12-18,7254.89,2.296937773224249,1.0
2019-12-19,7157.01,2.3775739837968457,1.0
2019-12-20,7167.29,2.428747877759225,1.0
2019-12-21,7153.81,2.445054347938367,1.0
2019-12-22,7438.21,2.6861572456385447,1.0
2019-12-23,7317.5,2.7026578626726345,1.0
2019-12-24,7242.09,2.651552965483571,1.0
2019-12-25,7176.87,2.5870320452412012,1.0
2019-12-26,7170.42,2.5527714459307003,1.0
2019-12-27,7241.53,2.595522596333772,1.0
2019-12-28,7323.59,2.6860444570482453,1.0
2019-12-29,7414.19,2.8109261007363058,1.0
2019-12-30,7244.08,2.7392524207113045,1.0
2019-12-31,7165.02,2.6416312669707445,1.0
2020-01-01,7163.96,2.592661844764403,1.0
2020-01-02,6933.96,2.397824566949989,1.0
2020-01-03,7322.63,2.6048992736479457,1.0
2020-01-04,7331.75,2.718802446847337,1.0
2020-01-05,7330.76,2.77495450919129,1.0
2020-01-06,7753.59,3.226026035261567,1.0
2020-01-07,8110.23,3.914735478077154,1.0
2020-01-08,8034.81,4.147528530718411,1.0
2020-01-09,7825.92,3.991893854710327,1.0
2020-01-10,8063.78,4.233129789307373,1.0
2020-01-11,8040.36,4.320388561498554,1.0
2020-01-12,8134.86,4.501768446343087,1.0
2020-01-13,8126.78,4.580493386478322,1.0
2020-01-14,8793.42,5.844854935224654,1.0
2020-01-15,8806.87,6.506469152440161,1.0
2020-01-16,8711.62,6.630536401231341,1.0
2020-01-17,8912.29,7.141167841524019,1.0
2020-01-18,8908.61,7.389235640923083,1.0
2020-01-19,8665.84,6.957256976917872,1.0
2020-01-20,8661.86,6.7427071005860215,1.0
2020-01-21,8707.16,6.736860479698533,1.0
2020-01-22,8618.97,6.549585250265841,1.0
2020-01-23,8339.67,5.914617827850293,1.0
2020-01-24,8423.86,5.752034510185766,1.0
2020-01-25,8327.92,5.498486035096416,1.0
2020-01-26,8568.63,5.831862745865232,1.0
2020-01-27,8906.53,6.746695321524661,1.0
2020-01-28,9113.82,7.7504330991498005,1.0
2020-01-29,9329.02,8.896734933557568,1.0
2020-01-30,9531.4,10.142191960131814,1.0
2020-01-31,9346.38,10.131371342822302,1.0
2020-02-01,9350.07,10.140271163005625,1.0
2020-02-02,9358.45,10.197188727377682,1.0
2020-02-03,9247.92,9.913207394440038,1.0
2020-02-04,9132.13,9.397814897083157,1.0
2020-02-05,9647.77,10.936114702228629,1.0
2020-02-06,9734.34,12.061972962773236,1.0
2020-02-07,9773.12,12.762809777224529,1.0
2020-02-08,9885.02,13.601315283142252,1.0
2020-02-09,10120.23,15.187325444655942,1.0
2020-02-10,9871.87,14.698497689531596,1.0
2020-02-11,10239.78,16.365193350586857,1.0
2020-02-12,10348.19,17.840028813633296,1.0
2020-02-13,10230.06,17.842098659086535,1.0
2020-02-14,10345.64,18.56217162185075,1.0
2020-02-15,9900.9,16.36910394226996,1.0
2020-02-16,9873.83,15.147884104340019,1.0
2020-02-17,9659.78,13.553057797388222,1.0
2020-02-18,10163.97,15.338714772843804,1.0
2020-02-19,9654.16,13.573295526734245,1.0
2020-02-20,9611.28,12.58587310192803,1.0
2020-02-21,9666.86,12.372422157382676,1.0
2020-02-22,9662.33,12.251139071084918,1.0
2020-02-23,9961.67,13.642684089218175,1.0
2020-02-24,9647.78,12.808199396099937,1.0
2020-02-25,9346.62,11.119369035895208,1.0
2020-02-26,8806.63,8.684697034338498,1.0
2020-02-27,8768.02,7.4179696370823605,1.0
2020-02-28,8731.78,6.722658750646078,1.0
2020-02-29,8612.3,6.137011147856841,1.0
2020-03-01,8528.42,5.692408767149304,1.0
2020-03-02,8904.85,6.307605566865316,1.0
2020-03-03,8748.37,6.253532507867094,1.0
2020-03-04,8722.97,6.229485469715206,1.0
2020-03-05,9093.2,7.19509733525951,1.0
2020-03-06,9127.07,7.791558972128208,1.0
2020-03-07,8908.5,7.450771709387347,1.0
2020-03-08,8214.38,5.868084338854136,1.0
2020-03-09,7855.22,4.63251338395016,1.0
2020-03-10,7942.04,4.134686760335942,1.0
2020-03-11,7916.38,3.8938346667845796,1.0
2020-03-12,5559.61,2.4116277918665254,1.0
2020-03-13,5631.17,1.7079738182831616,1.0
2020-03-14,5264.09,1.2672514212680936,1.0
2020-03-15,5366.84,1.0729881344737051,1.0
2020-03-16,5008.22,1.0,0.9017698734490978
2020-03-17,5431.69,1.0,0.9162827434128725
2020-03-18,5359.32,1.0,0.9063178940167698
2020-03-19,6239.35,1.1900706002443013,1.0
2020-03-20,6205.37,1.3198909656092583,1.0
2020-03-21,6171.34,1.3717480955576455,1.0
2020-03-22,5898.23,1.294162073985318,1.0
2020-03-23,6454.16,1.4879182866046725,1.0
2020-03-24,6760.69,1.7504575896016463,1.0
2020-03-25,6665.17,1.8300707786670483,1.0
2020-03-26,6746.55,1.9182135115057535,1.0
2020-03-27,6665.33,1.915850363418332,1.0
2020-03-28,6229.77,1.697533858187013,1.0
2020-03-29,5895.59,1.4592446268598354,1.0
2020-03-30,6462.37,1.5836570745603407,1.0
2020-03-31,6441.36,1.637162195034103,1.0
2020-04-01,6668.65,1.8041105527741115,1.0
2020-04-02,6806.88,1.9738090935469548,1.0
2020-04-03,6752.3,2.024009942865364,1.0
2020-04-04,6841.89,2.1085830045807628,1.0
2020-04-05,6770.41,2.104529437350441,1.0
2020-04-06,7248.55,2.461656659980188,1.0
2020-04-07,7164.81,2.5692691586790986,1.0
2020-04-08,7351.89,2.7919452967882963,1.0
2020-04-09,7316.32,2.8712834018936233,1.0
2020-04-10,6845.18,2.5497852687440177,1.0
2020-04-11,6855.95,2.398025496461571,1.0
2020-04-12,7005.96,2.433897786772884,1.0
2020-04-13,6846.0,2.337232041224391,1.0
2020-04-14,6885.41,2.3177418972765897,1.0
2020-04-15,6619.62,2.1329489959200205,1.0
2020-04-16,7138.36,2.4198807316289406,1.0
2020-04-17,7079.5,2.5141782664538734,1.0
2020-04-18,7245.79,2.706736894896665,1.0
2020-04-19,7167.83,2.733889188977343,1.0
2020-04-20,6847.48,2.4940925050705314,1.0
2020-04-21,6909.31,2.4224112408381595,1.0
2020-04-22,7106.31,2.5451814325310904,1.0
2020-04-23,7531.17,3.0201142851973994,1.0
2020-04-24,7502.78,3.2255561886804562,1.0
2020-04-25,7514.75,3.341291763027492,1.0
2020-04-26,7646.89,3.553467634594247,1.0
2020-04-27,7757.32,3.7944023957809394,1.0
2020-04-28,7758.23,3.916855807754327,1.0
2020-04-29,8732.0,5.7647519861961305,1.0
2020-04-30,8702.76,6.57772715020166,1.0
2020-05-01,8850.16,7.378924962191431,1.0
2020-05-02,8927.14,7.994194926315707,1.0
2020-05-03,8911.14,8.23892342991261,1.0
2020-05-04,8903.21,8.340081562770969,1.0
2020-05-05,8959.55,8.561410991915327,1.0
2020-05-06,9310.34,9.877770846753872,1.0
2020-05-07,9895.05,13.196961012295375,1.0
2020-05-08,9902.58,14.868257457166347,1.0
2020-05-09,9567.39,13.937613839818493,1.0
2020-05-10,8723.49,10.471584078817411,1.0
2020-05-11,8599.78,8.475295694773694,1.0
2020-05-12,8814.44,8.086370744885008,1.0
2020-05-13,9327.82,9.62006717463695,1.0
2020-05-14,9774.45,12.456341195573874,1.0
2020-05-15,9368.85,11.944852369825686,1.0
2020-05-16,9418.61,11.91535471938324,1.0
2020-05-17,9749.65,13.491422447269393,1.0
2020-05-18,9695.4,13.975544795119667,1.0
2020-05-19,9692.47,14.195921137750581,1.0
2020-05-20,9545.67,13.536462905189161,1.0
2020-05-21,9095.62,11.326987883168357,1.0
2020-05-22,9195.01,10.6121607697861,1.0
2020-05-23,9211.54,10.325126165613913,1.0
2020-05-24,9021.65,9.488918628909365,1.0
2020-05-25,8907.38,8.759926442631286,1.0
2020-05-26,8818.73,8.152374909712009,1.0
2020-05-27,9117.55,8.807735962626413,1.0
2020-05-28,9539.74,10.909397102317268,1.0
2020-05-29,9435.29,11.499702899519743,1.0
2020-05-30,9664.68,12.909043149923646,1.0
2020-05-31,9443.65,12.548995636467149,1.0
2020-06-01,10211.19,16.5844367302184,1.0
2020-06-02,9514.91,14.639967354049531,1.0
2020-06-03,9607.28,14.152964475887426,1.0
2020-06-04,9786.95,14.888697104780292,1.0
2020-06-05,9661.44,14.570393595745037,1.0
2020-06-06,9663.56,14.426782896311277,1.0
2020-06-07,9762.59,14.901111230306817,1.0
2020-06-08,9756.6,15.09326437643801,1.0
2020-06-09,9768.42,15.257556369160174,1.0
2020-06-10,9885.57,15.971290153214783,1.0
2020-06-11,9302.61,13.264876756584655,1.0
2020-06-12,9438.21,12.571173847091002,1.0
2020-06-13,9443.71,12.259117701831023,1.0
2020-06-14,9342.62,11.616317561185987,1.0
2020-06-15,9441.06,11.806302797939153,1.0
2020-06-16,9510.63,12.248081486064759,1.0
2020-06-17,9439.98,12.121958316004225,1.0
2020-06-18,9346.92,11.588570615325995,1.0
2020-06-19,9316.96,11.199064943813411,1.0
2020-06-20,9336.89,11.103167809725566,1.0
2020-06-21,9308.36,10.921885936444964,1.0
2020-06-22,9659.9,12.590402231064633,1.0
2020-06-23,9626.33,13.236480484419154,1.0
2020-06-24,9275.47,11.829266402774055,1.0
2020-06-25,9240.55,10.99776805173212,1.0
2020-06-26,9139.54,10.143635034930835,1.0
2020-06-27,9014.34,9.240212716652678,1.0
2020-06-28,9123.13,9.222268813897767,1.0
2020-06-29,9212.3,9.593878126100156,1.0
2020-06-30,9123.33,9.426458719551931,1.0
2020-07-01,9225.68,9.773606407529591,1.0
2020-07-02,9135.03,9.574611141517714,1.0
2020-07-03,9069.44,9.216445097277735,1.0
2020-07-04,9119.33,9.245060165501787,1.0
2020-07-05,9058.25,9.016527483813537,1.0
2020-07-06,9324.27,10.028437223520879,1.0
2020-07-07,9234.05,10.13605587377534,1.0
2020-07-08,9440.35,11.12460418107125,1.0
2020-07-09,9234.79,10.668280668509855,1.0
2020-07-10,9247.98,10.514449101363894,1.0
2020-07-11,9229.2,10.357236468166038,1.0
2020-07-12,9293.19,10.567357150560849,1.0
2020-07-13,9229.06,10.395485490923669,1.0
2020-07-14,9242.54,10.374847580613984,1.0
2020-07-15,9220.95,10.273713935196241,1.0
2020-07-16,9123.12,9.802622755836383,1.0
2020-07-17,9133.99,9.625070772435393,1.0
2020-07-18,9137.75,9.555278401149565,1.0
2020-07-19,9198.67,9.784199236775171,1.0
2020-07-20,9141.82,9.657642577467946,1.0
2020-07-21,9349.31,10.524710055495817,1.0
2020-07-22,9547.85,11.904960005580946,1.0
2020-07-23,9579.67,12.751277807677386,1.0
2020-07-24,9550.13,13.025537453389816,1.0
2020-07-25,9666.75,13.759217881695356,1.0
2020-07-26,9898.24,15.350703216949261,1.0
2020-07-27,11192.51,26.14745949422678,1.0
2020-07-28,10969.23,29.23884077366227,1.0
2020-07-29,11229.92,33.46705700164465,1.0
2020-07-30,11104.45,34.200036806607855,1.0
2020-07-31,11330.17,37.00303925586668,1.0
2020-08-01,11674.96,42.532542404651835,1.0
2020-08-02,11097.32,38.069655213172176,1.0
2020-08-03,11223.26,37.24007225154463,1.0
2020-08-04,11212.5,36.77464182858235,1.0
2020-08-05,11641.32,41.85232881270066,1.0
2020-08-06,11757.19,45.63480162244524,1.0
2020-08-07,11618.33,45.34528681407636,1.0
2020-08-08,11749.48,47.1974810009426,1.0
2020-08-09,11655.76,46.66638179651267,1.0
2020-08-10,11889.04,49.75003982108139,1.0
2020-08-11,11357.4,42.57886159648919,1.0
2020-08-12,11593.6,43.10676710322896,1.0
2020-08-13,11748.18,45.99519753564856,1.0
2020-08-14,11757.87,47.568761194634234,1.0
2020-08-15,11887.29,50.26050929399817,1.0
2020-08-16,11886.99,51.59517759345775,1.0
2020-08-17,12318.12,58.397510470929,1.0
2020-08-18,12032.14,56.896642636661625,1.0
2020-08-19,11755.84,51.78725147179692,1.0
2020-08-20,11875.87,51.424036984214155,1.0
2020-08-21,11708.26,48.16966370540733,1.0
2020-08-22,11635.61,45.20113125313164,1.0
2020-08-23,11629.6,43.66520720939921,1.0
2020-08-24,11753.41,45.37309951500622,1.0
2020-08-25,11354.44,38.79494503635226,1.0
2020-08-26,11482.76,37.82319211731087,1.0
2020-08-27,11340.41,35.03022679615465,1.0
2020-08-28,11486.6,36.172854111818516,1.0
2020-08-29,11484.26,36.8083898235274,1.0
2020-08-30,11653.99,40.22606510226507,1.0
2020-08-31,11642.07,41.65076194413374,1.0
2020-09-01,12003.46,48.358219122659065,1.0
2020-09-02,11375.28,40.48986498905245,1.0
